I0416 04:47:39.640061       1 serving.go:348] Generated self-signed cert in-memory
I0416 04:50:35.532573       1 event.go:294] "Event occurred" object="kube-system/kube-controller-manager" fieldPath="" kind="Lease" apiVersion="coordination.k8s.io/v1" type="Normal" reason="LeaderElection" message="jainhpmgmt_bfae2290-074a-4a3a-8971-712842b613a0 became leader"
I0416 04:50:36.602353       1 request.go:690] Waited for 1.044510008s due to client-side throttling, not priority and fairness, request: GET:https://127.0.0.1:6443/apis/serving.kserve.io/v1alpha1
I0416 04:50:36.905396       1 shared_informer.go:270] Waiting for caches to sync for tokens
I0416 04:50:36.910390       1 controllermanager.go:622] Started "replicationcontroller"
I0416 04:50:36.910558       1 replica_set.go:201] Starting replicationcontroller controller
I0416 04:50:36.910586       1 shared_informer.go:270] Waiting for caches to sync for ReplicationController
I0416 04:50:36.913601       1 controllermanager.go:622] Started "podgc"
I0416 04:50:36.913712       1 gc_controller.go:102] Starting GC controller
I0416 04:50:36.913737       1 shared_informer.go:270] Waiting for caches to sync for GC
I0416 04:50:36.919595       1 controllermanager.go:622] Started "serviceaccount"
I0416 04:50:36.920123       1 serviceaccounts_controller.go:111] Starting service account controller
I0416 04:50:36.921218       1 shared_informer.go:270] Waiting for caches to sync for service account
I0416 04:50:36.922927       1 controllermanager.go:622] Started "csrapproving"
I0416 04:50:36.923056       1 certificate_controller.go:112] Starting certificate controller "csrapproving"
I0416 04:50:36.923079       1 shared_informer.go:270] Waiting for caches to sync for certificate-csrapproving
I0416 04:50:36.926231       1 controllermanager.go:622] Started "bootstrapsigner"
I0416 04:50:36.926327       1 shared_informer.go:270] Waiting for caches to sync for bootstrap_signer
I0416 04:50:36.929591       1 controllermanager.go:622] Started "pv-protection"
I0416 04:50:36.932700       1 controllermanager.go:622] Started "ttl-after-finished"
I0416 04:50:36.932780       1 ttlafterfinished_controller.go:104] Starting TTL after finished controller
I0416 04:50:36.932802       1 shared_informer.go:270] Waiting for caches to sync for TTL after finished
I0416 04:50:36.935853       1 controllermanager.go:622] Started "root-ca-cert-publisher"
I0416 04:50:36.935950       1 publisher.go:101] Starting root CA certificate configmap publisher
I0416 04:50:36.935980       1 shared_informer.go:270] Waiting for caches to sync for crt configmap
I0416 04:50:36.942454       1 pv_protection_controller.go:75] Starting PV protection controller
I0416 04:50:36.942486       1 shared_informer.go:270] Waiting for caches to sync for PV protection
I0416 04:50:36.989672       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for certificates.networking.internal.knative.dev
I0416 04:50:36.989740       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for inferenceservices.serving.kserve.io
I0416 04:50:36.989782       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for services.serving.knative.dev
I0416 04:50:36.989885       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for brokers.eventing.knative.dev
I0416 04:50:36.989951       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for triggers.eventing.knative.dev
I0416 04:50:36.990010       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for trainedmodels.serving.kserve.io
I0416 04:50:36.990058       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for experiments.kubeflow.org
I0416 04:50:36.990098       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for xgboostjobs.kubeflow.org
I0416 04:50:36.990143       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for poddefaults.kubeflow.org
I0416 04:50:36.990222       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for revisions.serving.knative.dev
I0416 04:50:36.990271       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workfloweventbindings.argoproj.io
I0416 04:50:36.990582       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for roles.rbac.authorization.k8s.io
I0416 04:50:36.990635       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for horizontalpodautoscalers.autoscaling
I0416 04:50:36.990691       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for serviceentries.networking.istio.io
I0416 04:50:36.990834       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for passwords.dex.coreos.com
I0416 04:50:36.990895       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for mpijobs.kubeflow.org
I0416 04:50:36.990956       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for containersources.sources.knative.dev
I0416 04:50:36.991015       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for sidecars.networking.istio.io
I0416 04:50:36.991123       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for endpoints
I0416 04:50:36.991243       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for sequences.flows.knative.dev
I0416 04:50:36.991298       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for ingresses.networking.internal.knative.dev
I0416 04:50:36.991362       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for proxyconfigs.networking.istio.io
I0416 04:50:36.991447       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for destinationrules.networking.istio.io
I0416 04:50:36.991529       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for networkpolicies.crd.projectcalico.org
I0416 04:50:36.991608       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for connectors.dex.coreos.com
I0416 04:50:36.991673       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for csistoragecapacities.storage.k8s.io
I0416 04:50:36.991727       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for serverlessservices.networking.internal.knative.dev
I0416 04:50:36.991786       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for pytorchjobs.kubeflow.org
I0416 04:50:36.991833       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for channels.messaging.knative.dev
I0416 04:50:36.991896       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for configurations.serving.knative.dev
I0416 04:50:36.991956       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workflowtasksets.argoproj.io
I0416 04:50:36.992018       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for wasmplugins.extensions.istio.io
I0416 04:50:36.992071       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for gateways.networking.istio.io
I0416 04:50:36.992130       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for requestauthentications.security.istio.io
I0416 04:50:36.992180       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for challenges.acme.cert-manager.io
I0416 04:50:36.992240       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for peerauthentications.security.istio.io
I0416 04:50:36.992305       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for controllerrevisions.apps
I0416 04:50:36.992361       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for notebooks.kubeflow.org
I0416 04:50:36.992418       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for replicasets.apps
I0416 04:50:36.992480       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for virtualservices.networking.istio.io
I0416 04:50:36.992898       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for serviceaccounts
I0416 04:50:36.993013       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for networksets.crd.projectcalico.org
I0416 04:50:36.993091       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for devicerequests.dex.coreos.com
I0416 04:50:36.993133       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for mxjobs.kubeflow.org
I0416 04:50:36.993217       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for authrequests.dex.coreos.com
I0416 04:50:36.993285       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for signingkeies.dex.coreos.com
I0416 04:50:36.993330       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for servingruntimes.serving.kserve.io
I0416 04:50:36.993386       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for ingresses.networking.k8s.io
I0416 04:50:36.993427       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for inferencegraphs.serving.kserve.io
I0416 04:50:36.993479       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for jobs.batch
I0416 04:50:36.993543       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for rolebindings.rbac.authorization.k8s.io
I0416 04:50:36.993588       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for orders.acme.cert-manager.io
I0416 04:50:36.993629       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for offlinesessionses.dex.coreos.com
I0416 04:50:36.993673       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workloadentries.networking.istio.io
I0416 04:50:36.993877       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for sinkbindings.sources.knative.dev
I0416 04:50:36.993927       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for envoyfilters.networking.istio.io
I0416 04:50:36.993961       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for issuers.cert-manager.io
I0416 04:50:36.994013       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for statefulsets.apps
I0416 04:50:36.994048       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for networkpolicies.networking.k8s.io
I0416 04:50:36.994079       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for suggestions.kubeflow.org
I0416 04:50:36.994126       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for apiserversources.sources.knative.dev
I0416 04:50:36.994160       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for pingsources.sources.knative.dev
I0416 04:50:36.994194       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workflowtemplates.argoproj.io
I0416 04:50:36.994232       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for istiooperators.install.istio.io
I0416 04:50:36.994314       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for tensorboards.tensorboard.kubeflow.org
I0416 04:50:36.994360       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for scheduledworkflows.kubeflow.org
I0416 04:50:36.994404       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for subscriptions.messaging.knative.dev
I0416 04:50:36.994444       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workflowtaskresults.argoproj.io
I0416 04:50:36.994481       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for telemetries.telemetry.istio.io
I0416 04:50:36.994541       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for authcodes.dex.coreos.com
I0416 04:50:36.994584       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for endpointslices.discovery.k8s.io
I0416 04:50:36.994615       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for metrics.autoscaling.internal.knative.dev
I0416 04:50:36.994646       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for controllerrevisions.metacontroller.k8s.io
I0416 04:50:36.994692       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for leases.coordination.k8s.io
I0416 04:50:36.994726       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for poddisruptionbudgets.policy
I0416 04:50:36.994758       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for routes.serving.knative.dev
I0416 04:50:36.994788       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workflows.argoproj.io
I0416 04:50:36.994825       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for limitranges
I0416 04:50:36.994878       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for cronjobs.batch
I0416 04:50:36.994919       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for podautoscalers.autoscaling.internal.knative.dev
I0416 04:50:36.994969       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for nodefeatures.nfd.k8s-sigs.io
I0416 04:50:36.995010       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for daemonsets.apps
I0416 04:50:36.995048       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for parallels.flows.knative.dev
I0416 04:50:36.995086       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for paddlejobs.kubeflow.org
I0416 04:50:36.995128       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for cronworkflows.argoproj.io
I0416 04:50:36.995166       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for certificaterequests.cert-manager.io
I0416 04:50:36.995204       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for viewers.kubeflow.org
I0416 04:50:36.995243       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for deployments.apps
I0416 04:50:36.995286       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for refreshtokens.dex.coreos.com
I0416 04:50:36.995327       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for eventtypes.eventing.knative.dev
I0416 04:50:36.995367       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for workloadgroups.networking.istio.io
I0416 04:50:36.995407       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for podtemplates
I0416 04:50:36.995447       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for certificates.cert-manager.io
I0416 04:50:36.995510       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for devicetokens.dex.coreos.com
I0416 04:50:36.995548       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for authorizationpolicies.security.istio.io
I0416 04:50:36.995608       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for tfjobs.kubeflow.org
I0416 04:50:36.995645       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for trials.kubeflow.org
I0416 04:50:36.995700       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for domainmappings.serving.knative.dev
I0416 04:50:36.995769       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for images.caching.internal.knative.dev
I0416 04:50:36.995814       1 resource_quota_monitor.go:218] QuotaMonitor created object count evaluator for oauth2clients.dex.coreos.com
I0416 04:50:36.995847       1 controllermanager.go:622] Started "resourcequota"
I0416 04:50:36.995902       1 resource_quota_controller.go:277] Starting resource quota controller
I0416 04:50:36.995933       1 shared_informer.go:270] Waiting for caches to sync for resource quota
I0416 04:50:36.995971       1 resource_quota_monitor.go:295] QuotaMonitor running
I0416 04:50:36.999639       1 controllermanager.go:622] Started "job"
I0416 04:50:36.999804       1 job_controller.go:191] Starting job controller
I0416 04:50:36.999817       1 shared_informer.go:270] Waiting for caches to sync for job
I0416 04:50:37.005583       1 shared_informer.go:277] Caches are synced for tokens
I0416 04:50:37.016664       1 controllermanager.go:622] Started "horizontalpodautoscaling"
I0416 04:50:37.016722       1 horizontal.go:181] Starting HPA controller
I0416 04:50:37.016756       1 shared_informer.go:270] Waiting for caches to sync for HPA
I0416 04:50:37.021082       1 certificate_controller.go:112] Starting certificate controller "csrsigning-kubelet-serving"
I0416 04:50:37.021119       1 shared_informer.go:270] Waiting for caches to sync for certificate-csrsigning-kubelet-serving
I0416 04:50:37.021180       1 dynamic_serving_content.go:132] "Starting controller" name="csr-controller::/etc/kubernetes/ssl/ca.crt::/etc/kubernetes/ssl/ca.key"
I0416 04:50:37.021574       1 certificate_controller.go:112] Starting certificate controller "csrsigning-kubelet-client"
I0416 04:50:37.021610       1 shared_informer.go:270] Waiting for caches to sync for certificate-csrsigning-kubelet-client
I0416 04:50:37.021658       1 dynamic_serving_content.go:132] "Starting controller" name="csr-controller::/etc/kubernetes/ssl/ca.crt::/etc/kubernetes/ssl/ca.key"
I0416 04:50:37.022155       1 certificate_controller.go:112] Starting certificate controller "csrsigning-kube-apiserver-client"
I0416 04:50:37.022173       1 shared_informer.go:270] Waiting for caches to sync for certificate-csrsigning-kube-apiserver-client
I0416 04:50:37.022222       1 dynamic_serving_content.go:132] "Starting controller" name="csr-controller::/etc/kubernetes/ssl/ca.crt::/etc/kubernetes/ssl/ca.key"
I0416 04:50:37.022658       1 controllermanager.go:622] Started "csrsigning"
I0416 04:50:37.022765       1 certificate_controller.go:112] Starting certificate controller "csrsigning-legacy-unknown"
I0416 04:50:37.022793       1 shared_informer.go:270] Waiting for caches to sync for certificate-csrsigning-legacy-unknown
I0416 04:50:37.022833       1 dynamic_serving_content.go:132] "Starting controller" name="csr-controller::/etc/kubernetes/ssl/ca.crt::/etc/kubernetes/ssl/ca.key"
I0416 04:50:47.044165       1 range_allocator.go:109] No Secondary Service CIDR provided. Skipping filtering out secondary service addresses.
I0416 04:50:47.044250       1 controllermanager.go:622] Started "nodeipam"
I0416 04:50:47.044555       1 node_ipam_controller.go:155] Starting ipam controller
I0416 04:50:47.044581       1 shared_informer.go:270] Waiting for caches to sync for node
I0416 04:50:47.048170       1 controllermanager.go:622] Started "attachdetach"
